aX,aY,aZ,gX,gY,gZ
-0.273,-0.948,0.348,1.282,-20.264,13.367
-0.304,-0.988,0.336,2.075,-16.174,10.62
-0.316,-0.992,0.324,2.075,-10.132,6.287
-0.315,-0.986,0.32,0.183,-2.869,2.808
-0.28,-0.967,0.331,-1.038,4.456,0.061
-0.231,-0.949,0.344,-1.16,8.911,-2.625
-0.195,-0.912,0.363,-0.732,10.437,-4.333
-0.176,-0.896,0.387,0.122,8.911,-3.723
-0.168,-0.896,0.413,0.061,3.845,-1.16
-0.176,-0.924,0.431,0.0,-2.869,3.662
-0.183,-0.968,0.419,-0.122,-10.559,7.019
-0.213,-0.998,0.386,-0.427,-16.113,7.019
-0.249,-0.977,0.353,-1.343,-16.418,3.906
-0.262,-0.943,0.349,-1.648,-11.169,1.038
-0.253,-0.932,0.359,-1.77,-4.395,-0.427
-0.228,-0.936,0.377,-2.502,1.038,0.0
-0.209,-0.932,0.403,-3.418,3.479,0.122
-0.19,-0.914,0.417,-3.601,1.282,-0.977
-0.195,-0.887,0.406,-3.174,-3.54,-1.77
-0.214,-0.879,0.379,-2.808,-8.118,-1.221
-0.231,-0.889,0.346,-2.014,-9.583,-0.916
-0.251,-0.895,0.331,-0.427,-7.324,-0.977
-0.254,-0.913,0.334,0.671,-2.502,-2.38
-0.252,-0.934,0.353,1.526,2.808,-4.333
-0.241,-0.948,0.374,1.892,6.592,-7.202
-0.221,-0.95,0.391,1.892,8.057,-9.949
-0.206,-0.945,0.401,1.587,7.263,-11.475
-0.207,-0.938,0.408,0.793,4.761,-11.292
-0.206,-0.933,0.4,-0.977,0.854,-9.338
-0.21,-0.929,0.385,-2.258,-2.502,-6.348
-0.214,-0.927,0.371,-2.93,-3.845,-3.54
-0.219,-0.926,0.366,-3.845,-3.845,-1.282
-0.224,-0.924,0.37,-4.456,-2.869,-0.061
-0.231,-0.909,0.387,-4.333,-1.343,0.427
-0.225,-0.895,0.393,-4.028,-0.549,0.793
-0.22,-0.892,0.397,-3.845,-0.427,1.465
-0.209,-0.9,0.4,-3.357,-0.183,2.075
-0.2,-0.913,0.404,-2.197,-0.854,1.526
-0.2,-0.926,0.408,-1.221,-2.014,0.061
-0.208,-0.937,0.404,-0.793,-3.845,-2.075
-0.229,-0.946,0.391,-0.916,-5.493,-4.211
-0.245,-0.958,0.371,-1.831,-5.798,-5.249
-0.249,-0.963,0.353,-3.174,-4.089,-5.615
-0.241,-0.954,0.35,-3.906,-0.916,-5.798
-0.23,-0.943,0.363,-4.639,2.502,-5.554
-0.228,-0.937,0.38,-5.798,4.578,-4.944
-0.23,-0.927,0.389,-6.714,4.517,-4.578
1.451,-1.341,-0.18,-77.454,-228.088,62.317
1.73,-1.326,-0.326,-59.814,-308.777,79.651
2.099,-1.251,-0.502,-39.063,-416.748,104.309
2.369,-1.276,-0.682,-20.02,-554.382,132.141
2.479,-1.354,-0.937,0.61,-694.58,161.926
2.403,-1.446,-1.232,17.395,-805.42,193.909
2.219,-1.557,-1.483,27.893,-875.122,217.407
1.993,-1.539,-1.708,21.729,-901.917,229.675
1.615,-1.381,-1.777,4.517,-890.991,239.258
1.146,-1.134,-1.793,-12.146,-861.694,236.572
0.735,-0.975,-1.792,-20.447,-825.867,228.699
0.418,-0.933,-1.72,-25.94,-780.701,225.159
0.138,-0.924,-1.531,-29.114,-725.708,228.271
-0.16,-0.856,-1.281,-22.156,-676.758,229.675
-0.461,-0.75,-1.117,-5.554,-646.973,225.464
-0.7,-0.748,-1.017,10.742,-630.676,216.919
-1.148,-0.785,-1.174,19.226,-611.45,206.848
-1.529,-0.875,-1.161,20.203,-558.716,198.914
-1.843,-0.913,-0.716,26.855,-477.844,184.509
-3.536,-0.486,-0.053,70.374,-408.02,174.622
-4.0,-0.622,-0.477,115.234,-360.168,266.296
-3.963,-1.774,-1.433,-55.786,-275.696,427.49
-1.799,-3.692,-1.508,-206.177,-122.742,444.031
-0.665,-3.171,-1.135,-220.215,25.085,222.961
-0.059,-1.114,-0.425,-80.261,88.196,-60.364
0.467,-0.031,-0.169,39.49,104.492,-232.056
0.485,0.237,0.047,50.232,117.371,-251.16
0.115,-0.267,0.232,38.635,132.263,-152.71
-0.029,-1.152,0.656,40.344,134.827,-60.242
0.257,-1.629,1.058,41.321,98.083,-32.104
0.352,-1.724,1.028,34.119,11.047,-30.579
0.214,-1.47,0.753,14.221,-71.106,-32.532
0.12,-1.168,0.434,-4.517,-115.784,-18.311
0.066,-0.987,0.178,-15.503,-118.347,8.301
0.015,-0.94,0.104,-18.494,-89.111,34.79
-0.048,-0.956,0.209,-16.357,-48.218,51.331
-0.135,-0.949,0.358,-14.16,-17.09,58.167
-0.224,-0.904,0.486,-14.343,-1.831,61.401
-0.288,-0.867,0.549,-16.418,1.099,62.805
-0.332,-0.865,0.568,-18.25,-3.113,55.908
-0.333,-0.876,0.529,-17.883,-9.705,40.71
-0.321,-0.843,0.443,-16.174,-13.123,21.912
-0.269,-0.835,0.401,-13.306,-7.446,4.028
-0.226,-0.836,0.379,-7.996,5.127,-13.977
-0.188,-0.818,0.356,-1.587,20.081,-28.198
-0.182,-0.773,0.297,2.502,38.635,-34.424
-0.237,-0.569,0.309,2.747,63.538,-27.893
0.205,-0.842,0.635,1.465,82.947,-1.099
0.034,-1.033,0.429,-0.61,69.946,6.287
0.058,-1.158,0.432,0.732,58.655,-3.235
-0.281,-0.935,0.002,1.465,64.27,-18.555
-0.113,-1.095,0.343,1.221,101.379,-24.78
0.083,-1.153,0.844,6.653,122.498,-41.382
0.071,-0.901,0.689,9.399,76.05,-55.603
0.007,-0.72,0.607,-0.305,36.987,-35.522
0.006,-0.765,0.68,-10.071,18.86,-7.996
0.03,-0.849,0.591,-11.658,-10.437,10.315
0.007,-0.915,0.531,-9.827,-33.63,19.592
-0.039,-0.993,0.529,-8.118,-45.166,19.775
-0.081,-1.028,0.486,-5.859,-54.81,10.376
-0.183,-0.948,0.353,-3.479,-57.983,-3.052
-0.206,-0.877,0.342,-3.662,-41.626,-9.094
-0.187,-0.87,0.332,-5.005,-16.602,-8.789
-0.185,-0.878,0.305,-5.615,8.728,-6.287
-0.145,-0.891,0.363,-5.066,36.072,-4.639
-0.078,-0.915,0.46,-5.066,58.167,-5.188
-0.011,-0.911,0.546,-5.188,67.078,-6.531
0.029,-0.885,0.621,-5.676,63.538,-5.92
0.083,-0.871,0.716,-7.08,49.561,-2.136
0.102,-0.842,0.738,-8.484,25.33,4.089
0.094,-0.807,0.697,-10.132,-4.639,12.756
0.062,-0.82,0.635,-11.047,-30.945,22.156
0.001,-0.851,0.528,-10.132,-49.744,26.611
-0.059,-0.885,0.451,-7.568,-56.03,25.818
-0.115,-0.907,0.401,-4.395,-50.72,19.348
-0.156,-0.918,0.377,-1.526,-37.903,9.949
-0.18,-0.914,0.371,0.671,-20.569,0.122
-0.177,-0.903,0.389,1.526,-2.075,-7.751
-0.15,-0.895,0.417,2.136,14.343,-13.855
-0.112,-0.892,0.448,2.38,26.367,-17.7
-0.076,-0.895,0.474,1.77,33.325,-18.616
-0.044,-0.908,0.5,0.671,35.583,-16.907
-0.024,-0.915,0.517,0.183,33.691,-14.832
-0.016,-0.911,0.52,-0.793,28.87,-12.146
-0.011,-0.901,0.524,-2.075,24.292,-7.08
-0.009,-0.9,0.533,-3.296,19.531,-1.709
-0.018,-0.901,0.537,-4.211,13.733,2.38
-0.026,-0.893,0.537,-4.333,7.568,4.761
-0.027,-0.899,0.544,-3.906,1.16,5.127
-0.045,-0.905,0.534,-3.662,-4.883,3.418
-0.053,-0.885,0.52,-3.418,-9.521,1.282
-0.059,-0.861,0.501,-3.113,-12.024,-0.488
-0.062,-0.845,0.492,-2.319,-12.207,-2.258
-0.062,-0.847,0.498,-1.16,-10.498,-2.747
-0.063,-0.864,0.497,-0.793,-8.301,-2.563
-0.065,-0.875,0.496,-0.916,-5.554,-3.113
-0.067,-0.877,0.484,-0.732,-2.869,-4.089
-0.069,-0.881,0.472,-0.916,1.16,-4.395
-0.069,-0.884,0.473,-1.099,7.202,-4.456
-0.059,-0.884,0.477,-0.732,13.245,-4.883
-0.047,-0.883,0.497,-0.671,18.311,-4.883
-0.039,-0.885,0.531,-0.977,20.752,-4.456
-0.026,-0.891,0.55,-1.282,19.165,-3.357
-0.006,-0.897,0.57,-1.77,14.709,-2.38
0.003,-0.897,0.576,-2.441,7.568,-1.16
-0.005,-0.89,0.569,-3.418,-0.793,-0.671
-0.014,-0.884,0.561,-3.418,-8.057,-0.244
-0.025,-0.888,0.533,-3.54,-13.916,0.488
-0.038,-0.895,0.508,-3.784,-16.785,1.221
-0.055,-0.899,0.479,-3.906,-16.052,1.099
-0.076,-0.892,0.456,-3.479,-12.268,0.061
-0.079,-0.887,0.459,-2.808,-5.31,-1.099
-0.078,-0.888,0.469,-2.563,2.197,-1.77
-0.077,-0.882,0.491,-2.563,8.057,-2.625
-0.066,-0.876,0.505,-1.77,11.23,-3.662
-0.047,-0.884,0.508,-2.075,12.024,-4.456
-0.038,-0.887,0.511,-2.869,12.024,-5.31
-0.033,-0.876,0.511,-2.197,11.658,-5.92
-0.022,-0.873,0.509,-1.404,11.353,-6.348
1.732,-0.946,-0.324,-21.24,-40.039,75.562
2.001,-0.985,-0.424,-40.466,-148.071,108.643
2.695,-0.848,-0.675,-13.123,-324.28,118.774
3.3,-0.541,-1.074,64.27,-543.762,103.271
3.267,-0.812,-1.29,115.723,-765.869,100.769
3.114,-1.388,-1.626,86.548,-963.928,109.131
2.792,-1.575,-2.033,50.11,-1118.408,128.113
2.334,-1.45,-2.382,37.659,-1202.82,159.363
1.617,-1.152,-2.434,28.381,-1205.383,166.931
0.919,-0.786,-2.323,21.79,-1154.297,155.518
0.293,-0.621,-2.201,17.09,-1072.998,162.659
-0.284,-0.685,-2.157,16.235,-955.322,184.143
-0.888,-0.848,-2.082,16.235,-798.706,206.482
-1.314,-1.001,-1.655,17.761,-625.305,216.919
-1.499,-1.049,-1.167,27.771,-482.544,214.844
-1.639,-1.029,-0.729,40.649,-388.794,208.252
-2.415,-0.828,-1.198,41.931,-331.177,202.698
-1.813,-1.285,-0.618,31.616,-229.736,208.13
-1.757,-0.984,0.536,44.006,-143.188,171.997
-2.524,-1.029,0.577,72.815,-195.374,178.284
-2.673,-1.392,0.055,49.988,-269.592,253.174
-1.815,-2.245,-0.452,-56.396,-290.466,328.979
-1.281,-2.626,-1.46,-127.38,-251.953,291.077
-1.301,-2.12,-1.985,-106.567,-118.835,147.583
-0.249,-1.358,-0.508,-27.71,68.42,-4.578
-0.037,-1.045,-0.321,22.217,166.626,-92.346
0.26,-1.11,0.41,17.578,211.426,-109.436
0.177,-1.344,0.695,13.855,204.834,-87.341
-0.636,-1.08,-0.644,14.343,164.612,-82.642
0.183,-1.396,1.061,6.531,218.14,-76.05
0.394,-1.42,1.356,8.24,202.209,-103.271
0.555,-0.798,1.163,-0.488,84.229,-110.352
0.386,-0.399,0.884,-19.775,-20.386,-60.791
0.12,-0.399,0.513,-30.212,-74.463,-13.55
-0.128,-0.517,-0.034,-24.597,-86.121,29.663
-0.257,-0.79,0.179,-14.893,-31.921,56.03
0.024,-0.911,0.772,-0.732,20.142,45.227
-0.114,-1.014,0.481,5.859,-4.272,22.827
-0.23,-0.758,0.595,7.019,-9.094,-9.583
-0.272,-0.624,0.357,6.775,-8.24,-16.418
-0.225,-0.572,0.5,8.301,8.484,-14.465
-0.212,-0.59,0.357,12.756,20.447,-0.671
-0.041,-0.962,0.692,13.672,32.837,18.372
0.014,-1.162,0.787,18.005,12.634,7.019
-0.023,-1.088,0.554,17.09,-29.602,-9.705
-0.222,-0.999,0.356,9.338,-44.922,-18.372
-0.328,-1.016,0.225,3.906,-31.433,-22.461
-0.216,-1.01,0.386,4.15,0.549,-25.024
-0.12,-0.821,0.452,3.54,22.217,-20.996
-0.099,-0.947,0.411,-4.028,31.372,5.127
-0.108,-1.188,0.581,-7.324,43.335,10.925
0.056,-0.851,0.739,-2.136,34.607,-6.165
0.015,-0.851,0.506,-5.798,6.47,5.92
-0.142,-1.014,0.599,-11.475,-1.404,8.789
-0.098,-1.005,0.535,-5.127,-10.437,-3.235
-0.177,-0.778,0.382,-3.052,-13.489,-16.602
-0.176,-0.709,0.413,-6.409,2.808,-11.78
-0.127,-0.817,0.469,-6.165,21.667,-2.93
-0.152,-0.86,0.415,-0.916,31.555,-4.578
-0.094,-0.864,0.496,1.099,45.41,-7.996
-0.066,-0.873,0.566,0.427,54.321,-10.193
-0.032,-0.885,0.643,0.244,52.185,-12.756
0.024,-0.868,0.735,0.366,40.771,-14.648
0.053,-0.839,0.713,-1.892,17.212,-13.245
0.0,-0.806,0.614,-5.188,-6.104,-8.301
-0.04,-0.812,0.552,-7.202,-18.86,-1.953
-0.051,-0.864,0.527,-6.775,-22.827,2.502
-0.067,-0.89,0.525,-5.615,-22.766,2.319
-0.085,-0.859,0.524,-4.517,-22.156,0.549
-0.105,-0.821,0.516,-4.822,-21.79,1.221
-0.115,-0.823,0.525,-4.517,-20.63,3.784
-0.121,-0.852,0.525,-4.456,-20.203,6.531
-0.134,-0.904,0.505,-3.906,-20.569,6.592
-0.153,-0.938,0.463,-3.54,-18.982,2.441
-0.167,-0.932,0.44,-2.869,-12.207,-3.906
-0.139,-0.899,0.459,-1.77,-2.014,-9.705
-0.097,-0.859,0.495,-2.075,6.348,-11.23
-0.079,-0.842,0.512,-3.235,9.888,-6.409
-0.07,-0.883,0.533,-4.578,9.888,1.099
-0.069,-0.938,0.534,-4.7,6.836,4.333
-0.083,-0.941,0.525,-4.456,2.869,2.319
-0.101,-0.899,0.518,-4.7,-0.183,-1.038
-0.116,-0.858,0.503,-5.066,-1.831,-2.441
-0.12,-0.845,0.508,-5.249,-0.854,-1.587
-0.104,-0.861,0.518,-4.883,0.793,-1.038
-0.095,-0.865,0.52,-4.272,0.854,-2.38
-0.102,-0.843,0.516,-2.808,0.122,-4.211
-0.098,-0.82,0.51,-1.648,-0.427,-5.371
-0.086,-0.83,0.513,-0.549,-0.061,-4.761
-0.08,-0.848,0.522,0.488,-0.122,-3.723
-0.084,-0.861,0.525,1.16,-0.977,-3.235
-0.093,-0.864,0.526,0.793,-1.587,-2.319
-0.095,-0.862,0.535,1.038,-2.136,-1.953
-0.094,-0.871,0.541,1.099,-2.808,-2.014
-0.101,-0.89,0.538,0.427,-3.723,-1.526
-0.112,-0.898,0.52,-0.427,-3.967,-1.526
-0.117,-0.895,0.501,-0.793,-2.625,-2.93
-0.114,-0.883,0.495,-0.793,0.854,-4.456
-0.109,-0.88,0.505,-0.977,5.005,-5.371
-0.103,-0.878,0.524,-1.16,8.667,-5.493
-0.093,-0.875,0.536,-0.977,10.193,-5.31
-0.08,-0.871,0.545,-0.793,9.583,-4.822
-0.073,-0.87,0.557,-0.793,7.141,-4.272
-0.074,-0.875,0.566,-1.343,3.357,-2.93
-0.082,-0.877,0.56,-2.136,-1.343,-1.831
-0.088,-0.872,0.543,-2.38,-5.127,-1.282
-0.088,-0.866,0.529,-2.625,-7.263,-0.854
-0.087,-0.865,0.523,-2.808,-8.118,-0.122
-0.084,-0.87,0.521,-3.357,-8.301,0.183
-0.097,-0.865,0.516,-3.967,-8.118,0.488
-0.103,-0.853,0.503,-3.54,-7.507,0.305
-0.095,-0.849,0.501,-2.686,-5.371,0.305
-0.089,-0.853,0.512,-2.136,-2.441,0.977
-0.091,-0.859,0.527,-1.526,-0.061,1.77
-0.093,-0.868,0.535,-1.099,0.671,1.831
-0.09,-0.885,0.541,-1.099,0.732,1.709
-0.086,-0.894,0.547,-1.099,-0.122,0.732
-0.087,-0.886,0.546,-1.221,-2.075,-0.549
-0.085,-0.872,0.54,-1.282,-4.639,-1.892
1.382,-1.243,-0.251,-61.218,-83.13,30.701
1.671,-1.143,-0.35,-46.997,-159.973,59.021
2.018,-1.063,-0.395,10.864,-273.804,98.816
2.328,-1.143,-0.529,99.487,-427.246,137.756
2.507,-1.253,-0.907,159.851,-599.915,166.138
2.364,-1.218,-1.255,170.898,-747.07,201.416
2.046,-1.113,-1.577,166.016,-844.849,234.009
1.648,-1.064,-1.758,155.64,-877.197,251.343
1.243,-1.137,-1.745,139.771,-856.995,245.544
0.821,-1.177,-1.494,117.004,-808.472,210.693
0.376,-1.011,-1.118,97.9,-758.057,173.279
-0.155,-0.635,-0.749,85.938,-714.6,145.386
-0.594,-0.499,-0.561,86.731,-666.565,134.033
-0.884,-0.707,-0.551,75.623,-607.3,139.404
-1.157,-0.95,-0.496,44.556,-534.424,143.982
-1.386,-0.948,-0.372,21.79,-462.036,135.498
-1.469,-0.805,-0.229,18.799,-405.64,121.277
-1.388,-0.653,-0.088,18.738,-368.286,112.061
-1.314,-0.54,0.041,17.883,-344.666,113.831
-1.313,-0.517,0.145,23.01,-332.581,121.765
-1.676,-0.355,0.323,36.499,-332.52,137.573
-3.12,-0.049,-0.181,92.651,-324.219,177.612
-3.822,-0.859,-0.66,141.541,-241.333,238.342
-2.934,-2.085,-0.468,48.401,-106.506,285.828
-1.462,-2.577,0.013,-40.955,-3.235,259.583
-0.748,-2.004,0.285,-35.217,15.808,128.235
-0.402,-1.22,0.157,-9.644,-11.475,-14.099
-0.138,-0.977,0.107,-5.31,-24.048,-88.745
0.056,-1.153,0.322,-7.996,-13.489,-105.225
0.207,-1.355,0.46,-0.366,-13.0,-101.196
0.215,-1.469,0.397,2.075,-24.597,-93.384
0.14,-1.493,0.3,-2.808,-24.048,-82.581
0.078,-1.306,0.128,-6.897,-4.639,-73.059
0.038,-1.156,0.023,-12.39,35.461,-68.298
-0.035,-1.023,0.059,-12.268,86.731,-63.232
-0.06,-0.951,0.188,-7.751,138.55,-47.791
0.043,-0.986,0.413,-8.911,180.847,-37.292
0.113,-0.902,0.702,-8.057,194.946,-39.246
0.269,-0.764,1.004,-4.517,169.678,-34.424
0.359,-0.667,1.2,-7.202,108.521,-26.978
0.335,-0.559,1.123,-12.756,21.912,-18.738
0.171,-0.521,0.834,-17.09,-59.692,-3.174
-0.041,-0.642,0.575,-17.578,-108.521,11.841
-0.168,-0.812,0.486,-13.367,-123.901,15.747
-0.221,-0.863,0.456,-8.423,-122.498,7.629
-0.284,-0.787,0.383,-8.362,-113.892,0.549
-0.338,-0.772,0.312,-11.169,-94.055,3.54
-0.348,-0.869,0.283,-10.071,-66.406,6.042
-0.324,-0.945,0.276,-5.615,-37.72,1.099
-0.273,-0.985,0.307,-2.869,-12.329,-6.775
-0.233,-0.961,0.38,-3.662,6.104,-14.526
-0.226,-0.866,0.395,-3.906,15.564,-17.7
-0.158,-0.729,0.496,-4.761,20.447,-10.864
-0.174,-0.82,0.424,-6.104,20.02,6.226
-0.177,-0.927,0.534,-5.554,20.813,14.404
-0.131,-1.008,0.543,-2.563,14.648,13.489
-0.139,-0.969,0.537,-1.648,4.517,3.601
-0.168,-0.871,0.504,-3.784,-2.319,-1.404
-0.156,-0.84,0.489,-6.592,-2.38,-0.122
-0.156,-0.897,0.473,-7.324,1.221,2.075
-0.163,-0.927,0.465,-7.08,7.568,0.488
-0.166,-0.918,0.454,-7.385,15.503,-2.747
-0.184,-0.891,0.446,-7.629,24.841,-5.859
-0.171,-0.865,0.471,-7.08,35.461,-5.798
-0.139,-0.845,0.517,-6.531,43.457,-4.211
-0.1,-0.82,0.557,-6.042,45.044,-1.526
-0.064,-0.809,0.603,-4.883,40.344,2.075
-0.039,-0.814,0.644,-3.601,29.236,5.737
-0.031,-0.82,0.679,-3.601,11.658,9.888
-0.039,-0.82,0.679,-3.845,-10.376,13.55
-0.06,-0.818,0.642,-4.333,-33.081,16.418
-0.108,-0.84,0.562,-5.432,-49.988,19.775
-0.168,-0.896,0.473,-6.409,-56.274,21.179
-0.211,-0.951,0.391,-5.371,-50.964,17.151
-0.229,-0.991,0.361,-3.784,-35.767,8.179
-0.255,-0.985,0.365,-2.869,-15.137,-3.357
-0.248,-0.939,0.398,-2.502,5.554,-12.939
-0.203,-0.903,0.449,-2.014,23.071,-17.456
-0.154,-0.891,0.515,-2.502,33.386,-18.311
-0.118,-0.881,0.566,-3.174,34.302,-17.883
-0.093,-0.869,0.593,-4.333,27.161,-15.503
-0.086,-0.854,0.589,-5.798,16.663,-11.475
-0.087,-0.849,0.561,-6.47,5.798,-6.47
-0.106,-0.863,0.532,-7.446,-1.953,-1.892
-0.128,-0.88,0.507,-7.812,-5.859,1.038
-0.14,-0.881,0.486,-7.385,-6.104,1.587
-0.147,-0.868,0.469,-6.531,-3.662,0.427
-0.153,-0.852,0.472,-6.104,1.16,-0.732
-0.155,-0.846,0.491,-5.493,6.409,-1.221
-0.138,-0.857,0.507,-4.883,10.193,-1.282
-0.122,-0.861,0.526,-5.005,12.451,-1.77
-0.125,-0.847,0.538,-4.7,12.024,-3.601
-0.119,-0.834,0.535,-3.784,10.559,-4.395
-0.109,-0.838,0.535,-3.967,9.399,-4.456
-0.104,-0.844,0.537,-3.601,8.423,-3.723
-0.1,-0.844,0.541,-2.808,6.775,-2.869
-0.101,-0.848,0.55,-2.319,4.822,-2.014
-0.101,-0.857,0.553,-2.441,2.136,-0.61
-0.106,-0.86,0.554,-2.563,-0.61,0.549
-0.116,-0.858,0.549,-2.502,-3.479,1.099
-0.128,-0.863,0.54,-2.747,-5.432,1.831
-0.132,-0.877,0.531,-3.174,-6.348,2.747
-0.13,-0.89,0.523,-3.54,-5.676,2.258
-0.133,-0.891,0.518,-3.235,-3.845,0.61
-0.135,-0.897,0.517,-2.747,-1.038,-1.16
-0.129,-0.905,0.522,-3.418,2.441,-2.563
-0.128,-0.902,0.528,-3.479,5.066,-4.517
-0.136,-0.88,0.537,-3.296,6.409,-6.47
-0.144,-0.854,0.539,-3.174,7.08,-7.874
-0.145,-0.842,0.536,-3.113,7.141,-7.812
-0.138,-0.843,0.528,-2.869,7.568,-7.08
-0.127,-0.852,0.527,-2.625,8.179,-6.958
-0.115,-0.856,0.531,-2.808,8.423,-7.385
-0.101,-0.853,0.54,-2.93,7.629,-7.874
-0.091,-0.839,0.546,-2.441,5.859,-7.874
-0.086,-0.826,0.552,-1.77,3.479,-6.348
-0.086,-0.833,0.558,-0.488,1.038,-3.357
-0.083,-0.867,0.561,0.0,-1.343,-0.488
-0.09,-0.893,0.56,-0.488,-3.113,1.099
1.482,-1.128,0.104,-27.039,-32.471,-15.076
1.822,-1.132,-0.029,-31.982,-42.297,-2.136
2.157,-1.037,-0.163,-40.894,-70.496,21.973
2.42,-0.907,-0.306,-42.175,-135.986,53.223
2.776,-0.803,-0.539,-31.311,-253.784,89.722
3.35,-0.58,-0.891,-18.127,-434.082,116.699
3.571,-0.575,-1.214,30.029,-667.175,119.934
3.576,-1.019,-1.587,70.557,-884.399,121.033
3.516,-1.499,-2.005,52.612,-1042.48,128.296
3.187,-1.538,-2.351,36.255,-1154.419,132.568
2.681,-1.187,-2.611,20.447,-1216.309,121.521
1.855,-0.754,-2.633,5.31,-1227.112,93.14
0.931,-0.374,-2.407,4.089,-1196.533,75.623
0.143,-0.259,-2.253,13.0,-1131.165,91.919
-0.486,-0.405,-2.279,10.498,-1014.343,133.85
-1.184,-0.612,-2.357,0.854,-836.182,187.012
-1.503,-0.923,-2.034,-3.967,-623.474,218.75
-1.267,-1.12,-1.432,-12.329,-432.251,220.215
-1.612,-0.779,-1.541,-7.629,-301.941,198.73
-1.196,-0.839,-1.317,8.179,-183.838,180.481
-1.115,-0.626,-0.459,34.851,-77.271,134.094
-0.651,-0.317,0.042,59.448,-88.867,101.99
-0.641,-0.324,-0.046,58.655,-170.898,127.563
-0.92,-0.681,0.541,66.406,-250.916,132.202
-1.746,-0.805,0.528,102.173,-371.887,143.433
-1.791,-1.269,-0.386,74.585,-493.103,242.065
-1.282,-2.465,-1.65,-42.175,-505.615,363.342
-1.131,-3.135,-2.721,-122.375,-356.14,342.834
-1.476,-2.537,-2.093,-65.491,-91.736,174.072
-0.526,-2.389,-0.556,21.057,134.216,13.672
-0.559,-2.138,-0.481,27.1,240.906,-119.873
-0.057,-1.26,0.53,10.864,323.853,-178.345
0.345,-0.843,1.07,-0.977,301.941,-135.071
0.657,-0.818,1.556,-13.245,194.58,-86.121
0.623,-0.993,1.149,-24.78,20.569,-29.846
0.24,-1.002,0.592,-34.18,-119.019,-6.348
-0.049,-0.953,0.284,-32.837,-177.185,6.348
-0.371,-0.836,-0.365,-26.062,-173.34,9.399
-0.582,-0.953,-0.143,-20.325,-99.915,13.306
-0.494,-1.035,0.239,-7.446,-8.484,-13.184
-0.329,-0.9,0.439,-1.526,30.579,-44.067
-0.238,-0.244,0.574,-3.235,42.48,-55.542
-0.176,-0.622,0.525,-10.01,31.86,-17.944
-0.047,-0.701,0.887,-3.052,12.268,-23.376
-0.102,-0.859,0.335,5.981,-43.152,-25.513
-0.393,-0.628,-0.0,6.775,-53.711,-41.687
-0.569,-0.758,-0.501,6.531,-1.221,-33.875
-0.215,-0.994,0.543,11.658,96.375,-28.442
0.219,-1.021,0.926,21.545,94.238,-37.231
0.078,-0.892,0.575,8.911,16.724,-22.339
0.008,-0.816,0.521,-9.155,-30.884,12.024
-0.184,-1.043,0.252,-16.174,-61.646,42.114
-0.313,-1.09,0.02,-11.292,-64.087,39.429
-0.359,-1.12,0.069,-9.46,-31.677,37.292
-0.36,-1.09,0.228,-9.521,2.258,23.865
-0.294,-0.97,0.251,-6.165,16.052,7.751
-0.333,-0.829,0.188,-4.15,23.01,-0.671
-0.336,-0.772,0.207,-4.028,36.316,2.991
-0.28,-0.88,0.28,-1.404,50.964,9.705
-0.238,-0.989,0.383,2.625,55.481,4.7
-0.198,-1.016,0.496,4.089,48.889,-5.493
-0.14,-1.03,0.578,2.563,31.311,-15.198
-0.141,-0.957,0.507,-0.61,4.395,-23.132
-0.114,-0.876,0.466,-3.418,-15.076,-21.79
-0.083,-0.913,0.467,-5.127,-27.1,-14.709
-0.081,-0.933,0.467,-4.456,-37.781,-10.01
-0.111,-0.876,0.43,-4.211,-47.18,-6.042
-0.159,-0.848,0.384,-5.066,-49.744,2.136
-0.211,-0.901,0.379,-5.005,-44.128,11.536
-0.245,-0.936,0.382,-3.845,-35.217,14.648
-0.291,-0.964,0.346,-4.211,-24.658,14.404
-0.324,-0.993,0.35,-4.517,-10.193,9.277
-0.325,-0.972,0.346,-4.15,3.723,-1.526
-0.295,-0.905,0.347,-2.686,15.564,-11.719
-0.251,-0.858,0.386,-1.892,25.391,-15.991
-0.199,-0.858,0.423,-1.648,28.32,-14.16
-0.165,-0.897,0.427,-1.709,24.109,-9.705
-0.17,-0.92,0.404,-1.77,16.479,-6.348
-0.192,-0.913,0.366,-2.197,10.986,-4.456
-0.22,-0.921,0.351,-2.808,10.437,-1.953
-0.231,-0.949,0.346,-2.93,13.123,-0.305
-0.23,-0.971,0.345,-3.662,17.029,-0.244
-0.228,-0.962,0.343,-4.578,21.912,-1.587
-0.21,-0.923,0.351,-4.761,26.367,-3.296
-0.171,-0.896,0.39,-3.296,28.748,-4.272
-0.136,-0.893,0.453,-1.526,26.062,-3.967
-0.128,-0.899,0.486,-0.122,15.686,-2.502
-0.148,-0.911,0.475,-0.061,0.488,-0.854
-0.183,-0.924,0.432,-0.427,-13.367,0.793
-0.218,-0.94,0.383,-1.282,-22.034,1.343
-0.248,-0.935,0.354,-2.014,-23.376,0.061
-0.257,-0.916,0.338,-1.77,-20.081,-2.563
-0.248,-0.909,0.337,-1.77,-14.587,-4.883
-0.237,-0.897,0.353,-1.465,-7.996,-6.104
-0.223,-0.889,0.358,-1.038,-3.235,-6.775
-0.21,-0.895,0.373,-0.488,1.038,-6.836
-0.189,-0.894,0.406,0.0,3.967,-5.981
-0.166,-0.896,0.432,0.671,2.869,-4.395
