aX,aY,aZ,gX,gY,gZ
0.111,-0.471,0.039,-77.82,222.229,39.063
0.142,-0.338,-0.061,-64.758,215.454,30.762
0.204,-0.237,-0.145,-48.096,210.144,27.222
0.276,-0.23,-0.209,-34.729,205.2,31.799
0.362,-0.277,-0.237,-24.475,198.669,39.368
0.455,-0.352,-0.237,-17.761,188.965,45.837
0.512,-0.407,-0.238,-18.433,174.377,50.537
0.544,-0.44,-0.275,-27.222,156.921,57.007
0.552,-0.445,-0.284,-41.504,140.32,62.439
0.534,-0.393,-0.288,-57.373,123.352,63.721
0.47,-0.293,-0.321,-71.228,105.225,61.462
0.418,-0.183,-0.343,-81.482,90.088,57.068
0.412,-0.066,-0.313,-86.609,78.369,52.917
0.423,0.037,-0.255,-84.9,67.383,49.683
0.463,0.135,-0.184,-76.111,55.237,46.936
0.469,0.194,-0.128,-64.575,41.626,48.584
0.384,0.203,-0.188,-50.72,27.405,53.04
0.291,0.2,-0.264,-34.302,21.545,54.688
0.266,0.211,-0.264,-18.677,28.076,52.246
0.317,0.184,-0.206,-8.362,42.114,49.561
0.405,0.106,-0.085,-5.615,56.885,47.791
0.5,0.033,0.038,-7.141,63.965,42.297
0.562,0.024,0.08,-9.644,59.753,31.494
0.574,0.071,0.046,-13.611,50.72,20.752
0.574,0.129,-0.009,-17.273,44.617,14.343
0.578,0.178,-0.039,-18.616,43.213,11.902
0.597,0.219,-0.05,-16.357,44.739,10.62
0.653,0.245,-0.047,-11.475,47.729,9.033
0.71,0.254,-0.023,-6.104,51.819,7.935
0.76,0.252,-0.001,0.122,54.504,6.042
0.809,0.245,0.009,7.568,54.993,3.601
0.836,0.235,0.006,14.893,52.917,1.587
0.854,0.225,0.001,21.606,49.744,0.549
0.874,0.193,0.011,25.574,47.058,1.526
0.913,0.144,0.032,24.719,44.373,4.395
0.958,0.094,0.047,20.386,40.1,6.836
0.985,0.072,0.038,14.709,33.875,6.226
1.011,0.085,0.01,9.46,28.137,2.808
1.023,0.126,0.003,4.395,25.574,-0.854
1.022,0.159,0.01,0.427,26.001,-3.662
1.012,0.172,0.013,-1.831,27.222,-5.859
1.012,0.172,0.028,-2.197,29.48,-8.911
1.006,0.171,0.059,-2.319,31.799,-12.146
1.021,0.162,0.083,-1.343,33.081,-15.137
1.038,0.144,0.097,-0.244,34.729,-16.541
1.056,0.115,0.101,0.427,37.17,-15.625
1.103,0.103,0.157,1.343,38.757,-14.648
1.146,0.114,0.207,2.38,34.058,-13.062
1.088,0.097,0.128,2.869,22.766,-8.179
1.07,0.061,0.084,3.174,15.564,-2.563
1.1,0.014,0.145,3.479,13.367,2.38
1.084,-0.035,0.112,2.625,7.385,4.333
1.073,-0.024,0.069,0.244,3.845,4.883
1.079,-0.026,0.104,-4.272,6.287,7.08
1.079,-0.026,0.151,-8.179,7.446,8.911
1.047,-0.025,0.146,-10.742,3.906,9.094
1.024,0.011,0.146,-12.268,0.549,8.301
1.004,0.047,0.177,-13.428,-1.404,9.583
0.985,0.067,0.184,-14.099,-4.395,12.39
0.955,0.076,0.173,-14.526,-6.775,15.503
0.929,0.088,0.16,-13.794,-6.897,17.212
0.911,0.098,0.162,-12.451,-5.066,17.517
0.901,0.111,0.153,-10.315,-3.479,16.174
0.901,0.13,0.147,-7.385,-2.014,14.771
0.908,0.146,0.143,-4.578,-1.16,14.893
0.896,0.151,0.131,-1.709,-2.014,15.869
0.875,0.133,0.089,0.732,-3.601,17.151
0.839,0.115,0.036,2.014,-3.418,16.968
0.81,0.111,-0.006,2.38,0.793,13.794
0.835,0.147,0.002,1.587,9.399,9.827
0.914,0.176,0.092,-0.854,17.212,9.399
0.973,0.179,0.168,-3.54,15.503,11.169
0.968,0.167,0.123,-4.578,3.906,11.719
0.959,0.193,0.074,-4.089,-6.348,9.888
0.955,0.246,0.06,-4.028,-11.597,9.033
0.933,0.277,0.035,-5.005,-14.771,11.536
0.894,0.277,-0.013,-5.676,-15.808,14.282
0.838,0.246,-0.065,-4.395,-12.085,15.076
0.815,0.224,-0.066,-1.221,-3.357,11.108
0.84,0.248,-0.037,2.563,7.629,4.272
0.929,0.29,0.083,3.906,16.418,0.977
0.961,0.285,0.097,3.723,15.198,1.648
0.948,0.26,0.054,2.502,10.315,2.869
0.932,0.25,0.059,2.258,8.301,2.075
0.932,0.252,0.062,4.089,5.676,-1.587
0.927,0.264,0.045,6.958,1.587,-5.188
0.907,0.26,0.028,9.46,-1.526,-6.653
0.896,0.233,0.006,10.742,-2.625,-6.958
0.906,0.208,-0.011,10.742,-0.732,-7.08
0.95,0.189,0.02,9.155,4.395,-6.775
0.992,0.171,0.071,6.287,7.812,-6.226
1.007,0.163,0.096,2.991,6.042,-6.775
1.003,0.167,0.08,0.671,1.099,-7.446
0.127,-0.747,2.12,115.234,31.311,-2.136
0.019,-0.995,2.34,83.13,38.513,15.869
-0.043,-1.172,2.6,29.48,52.673,45.959
-0.012,-1.082,2.902,-21.179,63.965,76.355
-0.016,-0.932,3.231,-50.659,58.044,104.431
0.126,-0.835,3.374,-71.96,37.964,134.033
0.175,-0.718,3.182,-79.651,12.268,150.269
0.19,-0.631,3.008,-80.811,10.376,147.888
0.088,-0.646,3.028,-74.585,34.729,138.611
-0.146,-0.694,3.093,-65.186,65.247,117.31
-0.353,-0.693,3.011,-62.561,92.773,94.788
-0.51,-0.663,2.846,-70.374,122.925,81.299
-0.698,-0.741,2.593,-85.205,157.349,74.402
-0.783,-0.738,2.368,-100.037,197.083,60.303
-0.715,-0.608,2.172,-107.544,234.375,42.725
-0.732,-0.48,1.831,-104.37,261.169,27.649
-0.732,-0.415,1.528,-89.172,285.461,17.517
-0.673,-0.396,1.314,-68.604,307.983,12.085
-0.617,-0.351,1.068,-50.476,320.312,11.658
-0.555,-0.314,0.883,-34.729,323.181,17.456
-0.555,-0.299,0.64,-19.775,315.796,23.804
-0.565,-0.312,0.358,-8.362,305.176,29.663
-0.548,-0.379,0.168,0.732,299.133,34.18
-0.487,-0.452,0.024,8.301,292.847,33.752
-0.44,-0.466,-0.185,12.085,283.325,29.785
-0.373,-0.447,-0.32,9.827,278.259,30.151
-0.248,-0.434,-0.347,2.38,275.696,36.194
-0.102,-0.383,-0.363,-7.812,266.418,43.213
0.04,-0.361,-0.37,-20.02,247.803,52.612
0.092,-0.312,-0.465,-30.762,221.008,59.143
0.127,-0.215,-0.588,-38.025,196.472,62.256
0.192,-0.109,-0.576,-41.809,180.847,64.392
0.245,-0.054,-0.562,-43.579,163.513,66.833
0.249,-0.023,-0.557,-44.189,146.179,68.115
0.258,0.018,-0.501,-45.288,128.723,67.993
0.265,0.038,-0.455,-48.462,108.826,68.298
0.272,0.043,-0.418,-51.819,87.219,68.176
0.249,0.028,-0.464,-52.185,66.04,65.674
0.235,0.051,-0.548,-49.5,51.147,59.387
0.243,0.08,-0.657,-45.41,50.354,54.443
0.259,0.118,-0.682,-42.725,62.012,52.307
0.295,0.116,-0.673,-39.246,79.041,52.307
0.402,0.101,-0.552,-36.56,95.398,51.758
0.5,0.102,-0.396,-36.438,101.013,49.683
0.579,0.115,-0.308,-37.231,91.37,44.556
0.611,0.135,-0.292,-39.917,73.364,39.185
0.621,0.16,-0.291,-43.823,56.641,34.729
0.648,0.185,-0.29,-47.852,45.593,31.128
0.679,0.224,-0.237,-51.758,40.344,28.809
0.712,0.278,-0.18,-54.26,35.583,27.283
0.727,0.324,-0.15,-55.176,28.931,25.818
0.738,0.38,-0.104,-53.284,22.156,25.024
0.767,0.416,-0.032,-48.706,14.343,25.146
0.763,0.424,-0.014,-42.603,3.479,25.146
0.737,0.429,-0.045,-36.194,-6.104,24.658
0.731,0.375,-0.074,-28.992,-9.644,21.729
0.783,0.357,-0.047,-20.63,-7.141,13.184
0.829,0.344,-0.056,-13.489,-3.357,5.005
0.859,0.336,-0.049,-9.949,3.357,0.488
0.902,0.298,-0.021,-8.24,11.169,-1.038
0.948,0.276,0.034,-7.568,16.602,-2.502
0.992,0.266,0.087,-8.24,16.541,-4.395
1.035,0.266,0.131,-10.376,11.353,-6.653
1.067,0.292,0.145,-12.939,2.686,-9.094
1.073,0.36,0.105,-17.151,-5.798,-8.24
0.99,0.245,0.089,-20.996,-10.071,-2.197
1.044,0.344,0.163,-19.165,-11.78,-4.7
0.97,0.316,0.091,-16.357,-14.221,-4.211
0.923,0.286,0.092,-14.221,-8.24,-5.493
0.923,0.286,0.101,-10.498,0.977,-7.202
0.956,0.291,0.176,-7.446,11.169,-9.277
0.943,0.293,0.131,-5.249,16.541,-9.033
0.869,0.218,0.042,-4.028,24.353,-7.751
0.922,0.196,0.083,-1.282,39.795,-12.085
0.995,0.185,0.187,0.916,51.941,-18.066
1.057,0.208,0.263,1.587,52.063,-22.461
1.122,0.212,0.32,0.61,42.236,-21.362
1.125,0.193,0.3,-2.319,24.658,-17.7
1.103,0.186,0.242,-4.944,6.409,-14.221
1.039,0.168,0.164,-6.775,-7.324,-12.695
0.983,0.174,0.109,-7.08,-13.611,-13.306
0.983,0.203,0.139,-6.775,-12.634,-14.343
0.939,0.192,0.115,-5.859,-10.925,-13.611
0.962,0.226,0.159,-4.272,-7.935,-12.512
1.048,0.223,0.342,-1.648,-7.507,-8.85
1.065,0.19,0.369,1.831,-24.17,-6.531
0.993,0.169,0.231,5.493,-46.997,-5.981
0.864,0.154,0.032,7.385,-56.824,-6.592
0.815,0.16,-0.017,6.958,-44.8,-6.165
0.847,0.129,0.079,4.944,-21.912,-3.845
0.901,0.097,0.196,4.211,-5.981,-3.967
0.923,0.107,0.228,4.15,-3.052,-7.019
0.911,0.129,0.206,2.625,-5.188,-9.155
0.911,0.137,0.191,-0.061,-5.92,-8.667
0.896,0.118,0.161,-2.075,-5.31,-7.202
0.893,0.089,0.153,-2.197,-3.052,-8.057
0.898,0.14,0.134,-1.526,0.488,-11.353
0.904,0.149,0.142,-2.014,6.042,-10.681
0.952,0.114,0.22,-1.831,11.292,-9.216
0.981,0.125,0.245,-0.122,8.911,-9.827
0.979,0.135,0.232,0.366,2.197,-8.85
0.953,0.122,0.19,0.122,-3.54,-6.836
0.94,0.113,0.151,0.183,-5.615,-5.737
0.927,0.118,0.135,-0.183,-3.723,-5.31
0.923,0.123,0.132,-0.244,0.183,-4.883
0.938,0.117,0.151,-0.305,4.7,-4.211
0.973,0.126,0.206,-0.183,7.385,-4.211
1.006,0.141,0.244,-0.061,4.456,-3.296
1.011,0.137,0.237,-0.549,-3.052,-1.16
0.987,0.136,0.184,-0.671,-10.254,0.977
0.948,0.114,0.14,-0.549,-13.0,2.747
0.928,0.103,0.119,-0.671,-9.583,2.136
0.926,0.11,0.126,-1.404,-2.686,0.183
0.932,0.124,0.161,-3.235,5.127,-1.343
0.953,0.136,0.202,-5.188,10.132,-2.869
0.98,0.153,0.248,-6.653,10.986,-3.723
1.001,0.172,0.28,-7.935,6.714,-4.028
1.001,0.192,0.262,-8.179,-1.16,-2.869
0.982,0.213,0.219,-8.179,-7.751,-0.183
0.022,-0.331,2.818,107.727,98.572,-7.202
0.11,-0.393,2.923,80.75,134.46,-2.991
0.31,-0.358,2.968,49.683,169.556,-0.244
0.541,-0.248,2.948,23.682,196.167,13.794
0.604,-0.147,2.921,2.686,208.435,36.743
0.537,-0.133,2.85,-10.376,208.862,63.416
0.464,-0.135,2.794,-21.851,211.365,81.909
0.369,-0.06,2.682,-36.072,229.858,74.829
0.322,-0.007,2.541,-42.847,256.714,54.749
0.328,0.099,2.385,-39.612,287.659,38.025
0.328,0.159,2.185,-33.447,315.674,30.029
0.322,0.164,1.971,-27.71,337.952,29.48
0.282,0.073,1.823,-18.799,356.506,34.363
0.177,-0.062,1.714,-12.634,367.798,35.767
0.119,-0.242,1.532,-15.198,364.624,37.109
0.131,-0.402,1.23,-26.978,343.506,30.823
0.049,-0.387,1.025,-31.067,319.458,8.362
0.036,-0.322,0.904,-19.531,305.237,-7.202
0.083,-0.232,0.734,-14.771,290.833,-8.423
0.042,-0.303,0.43,-10.132,271.545,0.793
-0.039,-0.406,0.166,-3.662,261.047,9.094
-0.035,-0.413,0.048,7.69,266.968,6.836
0.023,-0.345,-0.103,22.095,273.987,2.625
0.09,-0.271,-0.179,33.752,280.518,2.319
0.181,-0.238,-0.163,45.898,286.133,6.348
0.223,-0.202,-0.185,57.007,282.043,10.315
0.31,-0.172,-0.224,63.293,270.386,15.991
0.434,-0.211,-0.171,62.317,251.16,25.269
0.424,-0.277,-0.233,54.993,218.567,31.067
0.319,-0.251,-0.498,43.579,182.922,31.982
0.361,-0.219,-0.502,31.982,166.443,34.485
0.453,-0.268,-0.373,22.583,152.893,35.4
0.374,-0.268,-0.449,14.832,125.916,29.785
0.254,-0.253,-0.612,9.033,103.943,25.513
0.18,-0.149,-0.663,5.127,101.868,18.616
0.272,-0.066,-0.539,2.563,108.643,16.785
0.353,-0.077,-0.407,-1.343,106.75,20.02
0.376,-0.145,-0.279,-1.892,91.309,18.677
0.287,-0.149,-0.37,2.869,65.002,11.536
0.187,-0.087,-0.528,9.094,47.852,4.089
0.225,-0.021,-0.455,17.639,51.697,0.854
0.324,-0.005,-0.29,26.428,55.237,4.333
0.384,-0.033,-0.197,33.081,46.509,11.475
0.406,-0.082,-0.181,37.659,29.602,18.433
0.415,-0.135,-0.209,39.001,13.0,23.437
0.41,-0.16,-0.226,36.926,1.404,26.306
0.421,-0.168,-0.219,31.25,-4.211,28.076
0.453,-0.183,-0.197,20.508,-5.493,30.212
0.453,-0.178,-0.199,5.371,-4.883,32.288
0.445,-0.16,-0.211,-10.803,-2.38,32.349
0.436,-0.12,-0.237,-24.536,3.296,29.175
0.49,-0.056,-0.185,-33.447,11.719,23.56
0.57,0.021,-0.096,-35.034,16.907,17.578
0.619,0.11,-0.081,-33.63,14.038,15.564
0.657,0.162,-0.072,-31.372,9.521,20.569
0.665,0.181,-0.078,-28.503,5.859,27.649
0.678,0.178,-0.08,-24.414,3.479,34.485
0.714,0.161,-0.079,-19.226,2.075,39.429
0.743,0.155,-0.092,-14.893,0.916,41.138
0.767,0.154,-0.112,-12.451,1.526,41.138
0.796,0.159,-0.12,-12.268,3.479,39.917
0.822,0.161,-0.132,-13.428,5.981,37.903
0.827,0.116,-0.166,-16.296,9.216,36.194
0.862,0.041,-0.133,-19.958,14.648,29.358
0.937,0.085,-0.083,-23.01,17.212,16.846
0.951,0.164,-0.115,-29.358,14.771,9.155
0.989,0.23,-0.121,-35.889,14.954,5.798
0.967,0.252,-0.153,-41.321,17.151,8.24
0.963,0.276,-0.192,-44.678,22.705,12.573
0.957,0.308,-0.212,-46.448,32.349,18.555
0.954,0.318,-0.208,-46.631,44.8,24.353
0.988,0.274,-0.149,-46.143,56.702,28.625
1.084,0.308,-0.012,-44.128,62.439,27.283
1.137,0.21,0.037,-40.344,54.871,25.513
1.151,0.135,0.067,-35.278,39.856,13.55
1.196,0.285,0.079,-26.306,17.822,-2.075
1.145,0.405,-0.071,-23.682,-6.287,-2.258
1.028,0.384,-0.193,-22.339,-17.029,4.639
1.011,0.294,-0.22,-17.517,-14.465,11.292
0.992,0.231,-0.229,-9.216,-7.874,12.207
1.006,0.188,-0.2,0.488,-1.282,5.737
1.028,0.192,-0.155,9.827,3.296,-3.601
1.044,0.211,-0.124,15.93,3.235,-9.216
1.046,0.209,-0.106,18.25,0.732,-8.911
1.026,0.175,-0.117,17.456,-2.991,-4.883
1.0,0.127,-0.119,16.113,-5.066,-1.282
0.983,0.106,-0.118,15.381,-6.775,-0.793
0.968,0.114,-0.137,13.611,-7.751,-1.465
0.942,0.122,-0.17,10.437,-6.836,-1.038
0.915,0.104,-0.198,7.996,-2.808,0.427
0.92,0.072,-0.188,6.165,3.967,-0.488
0.955,0.077,-0.156,5.066,9.338,-4.639
0.979,0.099,-0.152,3.235,10.376,-8.606
0.994,0.12,-0.132,0.732,9.033,-11.536
1.007,0.148,-0.111,-1.282,5.005,-12.451
0.998,0.175,-0.134,-2.991,-1.038,-10.742
0.962,0.202,-0.204,-3.235,-5.798,-7.751
0.926,0.207,-0.26,-1.77,-4.456,-3.784
0.926,0.198,-0.271,1.404,2.625,-0.427
0.932,0.174,-0.258,5.066,11.292,1.77
0.941,0.155,-0.24,8.301,17.944,2.136
0.955,0.144,-0.226,10.193,22.095,1.709
0.974,0.138,-0.202,9.583,24.17,1.16
0.982,0.129,-0.173,7.202,23.682,1.953
0.974,0.116,-0.157,5.615,20.02,1.953
0.969,0.113,-0.158,4.272,14.709,1.221
0.96,0.133,-0.168,2.991,9.705,0.671
0.942,0.166,-0.186,1.343,5.676,1.648
0.927,0.182,-0.207,-0.305,3.845,5.066
0.917,0.171,-0.21,-0.916,4.272,8.911
0.926,0.141,-0.203,-0.305,4.517,10.559
0.943,0.132,-0.182,1.648,3.479,7.996
0.958,0.16,-0.164,3.784,0.305,4.578
0.991,0.182,-0.13,4.761,-4.944,3.723
0.973,0.182,-0.16,4.639,-12.817,5.127
0.946,0.168,-0.209,4.15,-18.127,8.118
0.934,0.143,-0.213,4.944,-18.066,9.155
0.914,0.136,-0.223,5.92,-15.808,7.446
0.91,0.136,-0.232,5.005,-12.451,5.615
0.118,-0.596,2.059,38.025,30.762,10.559
0.123,-0.665,2.177,32.776,31.86,15.381
0.123,-0.739,2.274,21.301,37.781,23.01
0.122,-0.817,2.332,5.005,45.837,35.034
0.105,-0.938,2.322,-13.794,56.641,45.776
0.072,-1.048,2.371,-35.034,74.463,49.805
0.037,-1.162,2.515,-58.105,97.168,51.697
0.002,-1.133,2.715,-80.505,121.826,48.523
0.091,-0.875,2.855,-97.778,142.944,45.349
0.141,-0.742,2.974,-111.755,160.889,57.617
0.091,-0.742,3.044,-118.835,178.04,71.228
-0.006,-0.7,2.966,-117.432,190.002,75.623
-0.138,-0.613,2.73,-111.694,201.111,73.547
-0.305,-0.513,2.46,-103.149,223.45,65.552
-0.254,-0.351,2.294,-92.529,255.249,58.594
-0.311,-0.371,2.024,-84.351,282.715,59.937
-0.353,-0.374,1.722,-73.853,307.251,52.49
-0.341,-0.339,1.45,-60.181,330.505,40.039
-0.341,-0.321,1.166,-46.997,348.511,28.32
-0.354,-0.28,0.866,-35.278,362.488,19.043
-0.296,-0.229,0.664,-23.56,374.695,14.526
-0.26,-0.208,0.452,-8.789,379.395,10.925
-0.237,-0.209,0.237,8.423,377.808,5.859
-0.2,-0.197,0.064,25.757,374.878,0.793
-0.17,-0.2,-0.09,40.527,369.995,-1.648
-0.149,-0.211,-0.221,52.979,362.793,-3.418
-0.111,-0.168,-0.326,61.89,355.713,-4.456
-0.051,-0.104,-0.418,67.505,347.9,-0.488
0.003,-0.032,-0.473,68.848,339.172,10.681
0.084,-0.01,-0.468,65.796,328.308,29.236
0.14,-0.046,-0.451,60.547,312.012,47.913
0.169,-0.086,-0.48,56.335,288.33,60.242
0.197,-0.12,-0.573,52.979,263.428,69.031
0.227,-0.166,-0.633,48.462,245.117,73.792
0.294,-0.173,-0.701,44.373,231.201,73.181
0.331,-0.157,-0.77,44.617,219.849,70.068
0.384,-0.09,-0.753,39.795,215.576,71.777
0.466,-0.03,-0.621,31.555,210.388,78.857
0.541,0.002,-0.471,22.217,192.505,88.196
0.471,-0.016,-0.502,13.0,160.4,95.886
0.483,-0.031,-0.473,2.93,129.883,98.267
0.505,-0.018,-0.428,-4.456,100.891,94.36
0.473,0.032,-0.456,-11.169,69.092,88.013
0.465,0.096,-0.453,-16.724,42.603,81.726
0.452,0.128,-0.488,-20.203,20.386,75.623
0.448,0.143,-0.51,-22.461,3.662,70.618
0.414,0.165,-0.499,-23.132,-5.432,65.979
0.405,0.175,-0.425,-23.315,-10.681,61.035
0.352,0.165,-0.405,-23.56,-19.653,54.016
0.379,0.138,-0.338,-23.926,-29.724,46.875
0.412,0.119,-0.242,-24.109,-40.283,39.49
0.388,0.119,-0.258,-26.001,-55.908,32.898
0.382,0.129,-0.314,-29.419,-66.467,26.794
0.409,0.158,-0.327,-33.02,-67.932,21.606
0.448,0.196,-0.316,-35.706,-65.186,19.104
0.487,0.226,-0.322,-36.011,-63.416,18.372
0.517,0.256,-0.318,-33.63,-61.89,17.944
0.545,0.283,-0.307,-28.503,-60.73,18.005
0.593,0.29,-0.305,-22.4,-60.364,19.165
0.607,0.287,-0.314,-18.005,-58.655,21.057
0.605,0.256,-0.333,-14.709,-55.176,22.461
0.655,0.196,-0.297,-11.353,-48.706,20.752
0.744,0.247,-0.253,-7.874,-43.518,14.648
0.769,0.264,-0.255,-7.507,-41.687,13.0
0.811,0.281,-0.223,-7.202,-39.124,13.367
0.835,0.28,-0.199,-7.324,-38.513,16.174
0.85,0.273,-0.197,-7.812,-38.391,17.883
0.87,0.278,-0.186,-9.338,-36.072,19.226
0.899,0.271,-0.163,-13.367,-32.654,19.592
0.844,0.192,-0.222,-17.639,-29.358,17.273
0.905,0.179,-0.162,-19.836,-21.912,6.165
0.951,0.277,-0.115,-20.813,-15.625,-5.737
0.971,0.325,-0.072,-23.926,-12.817,-8.911
0.994,0.317,-0.028,-25.452,-11.963,-8.057
1.017,0.31,0.009,-25.024,-12.878,-6.226
0.965,0.292,-0.04,-23.56,-15.198,-4.272
0.934,0.284,-0.093,-21.24,-11.23,-4.333
1.032,0.292,0.042,-18.127,-0.183,-4.883
1.094,0.263,0.152,-15.259,2.502,-4.883
1.058,0.238,0.097,-11.108,-7.568,-6.958
1.003,0.25,-0.009,-5.798,-15.564,-10.498
0.991,0.275,-0.067,-2.441,-12.329,-10.986
1.048,0.27,0.023,-0.977,-2.441,-7.568
1.137,0.245,0.19,1.465,-0.916,-4.883
1.118,0.283,0.13,4.944,-16.602,-3.235
1.009,0.222,-0.03,7.324,-31.189,1.831
0.896,0.033,-0.136,9.888,-28.992,0.977
0.96,0.126,-0.129,12.39,-13.733,-11.902
0.973,0.227,-0.044,9.521,2.93,-16.296
1.014,0.221,0.068,3.845,13.245,-13.367
1.053,0.151,0.149,3.113,11.292,-8.972
0.996,0.132,0.061,4.089,-1.648,-9.277
0.992,0.187,-0.003,5.92,-8.667,-10.376
1.019,0.167,0.028,6.287,-9.155,-7.507
1.03,0.138,0.006,7.202,-12.146,-5.249
1.025,0.131,-0.046,7.446,-16.541,-3.906
0.997,0.117,-0.079,7.263,-15.93,-3.296
0.967,0.112,-0.102,7.446,-11.78,-3.479
0.958,0.105,-0.089,7.019,-5.127,-3.967
0.969,0.101,-0.046,5.92,1.587,-4.395
0.972,0.105,-0.025,5.127,4.761,-5.371
0.969,0.109,-0.025,4.028,5.127,-5.615
0.966,0.112,-0.033,2.502,5.066,-5.188
0.967,0.118,-0.038,0.549,5.432,-4.517
0.98,0.13,-0.035,-1.221,5.676,-3.906
0.996,0.141,-0.021,-2.441,4.944,-2.869
1.005,0.146,-0.009,-3.418,2.136,-1.465
1.005,0.153,-0.017,-3.784,-1.709,-0.488
0.992,0.157,-0.034,-3.479,-4.639,0.732
0.973,0.158,-0.05,-3.113,-6.226,2.014
0.958,0.159,-0.059,-2.502,-6.042,2.747
0.949,0.164,-0.06,-2.258,-4.639,3.418
0.952,0.17,-0.053,-2.258,-2.625,3.662
0.962,0.175,-0.042,-2.747,-0.732,3.601
0.971,0.174,-0.036,-2.808,-0.183,3.418
0.972,0.172,-0.043,-2.93,-0.61,2.686
0.973,0.168,-0.047,-2.869,-0.732,1.831
0.974,0.171,-0.036,-3.113,-0.549,1.038
0.979,0.178,-0.031,-3.662,-1.343,0.732
0.226,-0.753,2.404,49.622,55.359,36.133
0.23,-0.935,2.73,38.025,48.462,51.208
0.143,-1.148,2.962,27.161,30.518,65.125
0.01,-1.196,2.951,5.615,14.648,76.416
-0.13,-1.068,2.814,-14.526,15.259,84.961
-0.197,-0.832,2.695,-26.611,38.452,86.304
-0.144,-0.625,2.66,-25.879,77.454,87.219
-0.136,-0.569,2.678,-18.86,117.371,88.44
-0.061,-0.608,2.651,-11.475,148.743,89.05
-0.045,-0.71,2.619,-9.277,172.729,92.957
-0.1,-0.853,2.577,-14.893,193.604,98.572
-0.217,-1.056,2.498,-28.564,208.13,94.788
-0.272,-0.792,2.21,-44.373,213.684,73.73
-0.407,-0.515,1.763,-60.913,219.238,67.749
-0.475,-0.373,1.416,-72.693,239.685,71.777
-0.453,-0.417,1.131,-71.96,265.808,76.782
-0.386,-0.444,0.907,-63.293,288.818,65.552
-0.149,-0.227,0.827,-48.523,305.115,46.509
-0.069,-0.06,0.685,-38.574,303.955,45.532
-0.035,-0.099,0.564,-31.494,292.786,56.58
0.01,-0.193,0.43,-20.996,273.865,65.247
0.027,-0.244,0.234,-10.193,250.732,66.895
0.042,-0.284,0.079,-4.15,233.215,66.895
0.076,-0.344,-0.006,-4.883,222.29,65.552
0.111,-0.428,-0.112,-11.536,213.135,62.073
0.142,-0.414,-0.229,-23.132,208.252,56.213
0.215,-0.312,-0.24,-36.133,209.717,53.101
0.314,-0.245,-0.201,-49.316,209.656,55.664
0.378,-0.189,-0.203,-60.486,200.867,58.411
0.415,-0.11,-0.24,-66.711,188.354,61.096
0.489,-0.03,-0.193,-69.702,176.758,65.125
0.557,-0.011,-0.104,-69.336,160.767,68.848
0.617,-0.025,-0.074,-65.247,134.766,69.702
0.568,-0.046,-0.187,-59.509,105.164,67.749
0.492,-0.031,-0.293,-54.81,85.51,64.148
0.462,0.016,-0.268,-49.744,80.139,59.875
0.49,0.006,-0.184,-46.265,78.003,56.763
0.529,-0.011,-0.121,-43.274,70.557,53.345
0.521,0.022,-0.108,-40.039,58.228,48.889
0.463,0.034,-0.184,-38.696,45.532,45.837
0.438,0.023,-0.214,-39.978,42.786,45.349
0.454,0.002,-0.173,-40.833,46.997,44.556
0.503,-0.013,-0.089,-39.978,49.744,40.344
0.507,0.022,-0.07,-37.903,46.997,34.058
0.484,0.075,-0.095,-35.278,43.701,28.931
0.472,0.112,-0.092,-32.471,43.701,26.917
0.479,0.086,-0.071,-30.029,45.837,27.283
0.531,0.063,-0.046,-27.649,46.875,25.513
0.589,0.08,-0.023,-26.245,45.898,22.766
0.673,0.084,0.026,-27.039,43.03,21.545
0.752,0.085,0.096,-28.32,34.485,20.142
0.751,0.088,0.087,-29.602,17.822,18.005
0.7,0.116,-0.001,-29.785,0.427,14.832
0.657,0.165,-0.066,-28.87,-6.714,11.902
0.64,0.206,-0.057,-27.222,-4.395,11.292
0.636,0.219,-0.03,-24.719,1.282,12.268
0.654,0.219,0.001,-20.142,6.653,12.207
0.702,0.213,0.021,-13.489,10.864,10.071
0.755,0.217,0.019,-6.409,14.099,7.385
0.782,0.205,0.005,-1.038,18.188,6.348
0.817,0.189,0.023,3.052,23.071,6.47
0.855,0.17,0.048,6.165,26.062,7.324
0.871,0.165,0.05,7.996,25.085,8.301
0.885,0.149,0.047,8.301,22.217,8.911
0.899,0.12,0.051,7.629,19.653,9.583
0.904,0.098,0.061,4.456,16.785,8.667
0.899,0.085,0.063,-0.854,13.672,6.958
0.903,0.092,0.057,-7.019,11.475,4.639
0.905,0.112,0.057,-13.489,10.803,2.38
0.882,0.131,0.024,-19.104,11.536,0.366
0.88,0.158,0.018,-23.193,15.747,-1.953
0.938,0.222,0.119,-24.963,21.301,-3.723
0.98,0.26,0.19,-24.963,17.334,-2.441
0.919,0.256,0.121,-22.644,6.042,0.244
0.882,0.301,0.029,-19.897,-0.183,3.174
0.928,0.255,0.124,-16.968,3.784,9.033
0.982,0.189,0.165,-11.353,1.404,9.521
0.926,0.211,0.041,-6.042,-5.432,5.371
0.923,0.213,0.054,-4.578,-2.686,4.761
0.971,0.171,0.147,-4.944,3.357,5.493
0.956,0.152,0.148,-6.531,1.709,4.15
0.937,0.179,0.163,-9.46,-1.587,2.075
0.958,0.203,0.226,-12.39,-4.272,0.793
0.934,0.229,0.188,-15.015,-10.62,0.793
